year,pct,sex,race,stopped,arrested,frisked,searched,summoned,contrabn,weapnfnd,pf_weapn,pf_hcuff,cs_objcs,cs_descr,cs_casng,cs_lkout,cs_cloth,cs_drgtr,cs_furtv,cs_vcrim,cs_bulge,rf_vcrim,rf_othsw,rf_attir,rf_vcact,rf_rfcmp,rf_verbl,rf_knowl,rf_furtv,rf_bulge
2005,104,M,I,8,0,3,0,1,0,0,0,0,0,1,2,1,0,1,5,0,0,0,3,3,2,1,0,0,1,0
2005,104,M,P,294,12,163,18,27,3,2,1,5,6,53,82,68,9,28,142,14,16,24,40,33,44,30,4,5,95,20
2005,104,M,Q,1798,46,1013,107,108,30,22,9,30,45,372,603,376,40,129,827,99,84,153,267,241,214,121,6,6,603,82
2005,104,M,W,1299,32,598,59,87,20,10,3,24,22,221,360,245,28,155,473,72,46,59,240,140,177,58,3,12,362,35
2005,105,F,A,13,0,1,0,1,0,0,0,0,0,1,4,2,0,0,0,0,0,0,8,0,0,0,0,0,1,0
2005,105,F,B,304,17,71,19,7,8,2,0,17,5,50,79,50,24,17,73,9,7,17,119,6,39,15,0,1,39,4
2005,105,F,I,6,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2005,105,F,P,5,0,2,1,1,2,1,0,1,0,1,2,1,1,1,1,0,0,0,3,0,1,2,0,0,1,0
2005,105,F,Q,42,2,6,4,0,0,0,0,0,1,7,14,10,2,3,8,0,0,1,16,0,4,0,1,2,1,1
2005,105,F,W,32,1,3,1,1,0,0,0,0,1,4,14,4,0,3,10,0,0,1,10,0,5,0,0,1,2,0
2005,105,M,A,245,5,57,10,8,2,0,1,8,8,50,83,57,14,8,76,4,14,21,70,11,29,5,1,2,36,5
2005,105,M,B,4876,199,2107,257,173,81,55,41,201,141,1159,1619,1114,367,249,1766,223,374,653,1054,365,745,437,19,44,1292,277
2005,105,M,I,56,5,14,8,0,3,0,1,4,2,7,28,23,3,7,9,1,1,2,18,2,7,2,0,0,6,0
2005,105,M,P,163,8,62,8,2,4,3,1,7,5,53,55,27,12,3,49,2,4,26,44,11,27,15,1,0,29,4
2005,105,M,Q,632,24,183,29,23,5,6,4,24,23,148,248,144,26,34,175,20,24,40,160,40,49,27,1,2,108,19
2005,105,M,W,307,14,63,11,12,7,7,0,9,14,62,89,50,4,15,74,3,13,14,83,10,26,4,0,1,33,9
2005,106,F,A,167,8,15,1,10,0,0,0,4,2,38,52,57,2,1,20,3,3,2,59,2,8,2,0,1,2,2
2005,106,F,B,98,8,24,3,6,0,0,2,3,1,37,41,26,1,2,19,1,1,5,21,6,5,5,1,1,9,0
2005,106,F,I,8,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0
2005,106,F,P,7,1,1,1,1,1,0,0,1,0,2,0,1,0,0,1,0,0,0,3,0,0,1,0,0,0,0
2005,106,F,Q,113,1,6,1,2,0,0,0,0,0,34,50,30,3,3,11,0,0,0,39,2,8,0,0,0,3,1
2005,106,F,W,59,3,4,1,2,1,0,0,1,0,17,11,12,3,6,8,0,0,0,21,1,1,1,0,0,2,0
2005,106,M,A,2190,57,313,66,134,9,14,9,29,36,447,975,512,56,24,306,16,51,77,390,38,166,39,4,7,133,52
2005,106,M,B,1812,85,747,123,89,21,25,26,57,24,629,564,269,63,66,469,41,88,237,337,123,236,156,12,15,387,99
2005,106,M,I,197,6,29,12,15,1,1,0,4,4,31,81,41,3,3,30,5,6,2,47,3,25,11,0,2,8,5
2005,106,M,P,188,6,54,10,13,5,2,2,7,6,53,64,43,9,5,48,6,8,10,34,4,24,8,0,0,38,10
2005,106,M,Q,1088,48,289,77,63,10,16,4,35,26,302,401,230,20,47,235,25,29,78,199,34,114,50,1,1,160,42
2005,106,M,W,598,23,165,32,38,7,13,8,14,8,132,153,102,12,30,134,9,31,25,159,20,65,30,5,4,93,16
2005,107,F,A,23,1,3,1,2,0,0,0,1,1,2,8,3,1,1,4,0,0,1,9,0,1,1,1,0,2,0
2005,107,F,B,80,7,9,6,1,1,1,0,5,1,13,15,13,4,5,12,0,0,2,30,0,10,1,0,0,3,1
2005,107,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,107,F,P,6,0,1,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,3,0,0,0,0,0,1,0
2005,107,F,Q,28,1,3,1,1,0,0,2,1,0,2,9,1,1,2,5,0,0,2,9,2,0,0,0,0,0,0
2005,107,F,W,32,3,3,2,2,0,0,0,3,1,6,2,2,1,3,3,0,0,0,16,1,0,0,0,0,0,0
2005,107,M,A,239,11,35,10,21,1,0,2,9,3,34,124,37,4,8,30,1,5,6,47,4,9,4,0,0,14,3
2005,107,M,B,824,71,270,78,42,5,9,11,30,8,164,260,111,20,65,192,12,42,58,134,18,86,30,3,3,114,39
2005,107,M,I,65,2,18,2,2,0,0,0,1,1,9,27,19,0,4,14,0,3,3,7,2,4,4,0,1,8,3
2005,107,M,P,75,2,26,2,2,0,0,3,2,2,20,31,14,3,6,7,1,2,6,15,1,3,1,0,2,12,4
2005,107,M,Q,483,28,147,30,37,11,3,7,18,8,103,194,63,11,25,71,12,22,43,77,20,27,17,1,3,70,23
2005,107,M,W,248,16,57,13,24,7,3,1,6,5,37,89,27,4,7,35,3,11,13,69,5,17,7,4,1,23,12
2005,108,F,A,10,0,0,0,1,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0
2005,108,F,B,12,2,1,0,1,0,0,0,0,0,2,4,3,0,0,2,0,0,0,4,0,3,0,0,0,0,0
2005,108,F,I,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2005,108,F,P,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2005,108,F,Q,64,1,6,1,4,1,0,0,1,0,5,20,14,2,3,13,2,0,2,17,1,5,0,0,0,2,0
2005,108,F,W,33,1,2,0,2,1,0,0,0,1,4,8,5,1,2,5,0,0,0,9,0,3,0,0,0,0,0
2005,108,M,A,300,3,24,6,17,0,5,0,1,18,23,164,50,11,6,38,2,2,5,61,7,23,2,1,1,9,3
2005,108,M,B,264,21,69,19,9,2,2,2,6,7,81,95,48,7,5,40,13,8,24,49,6,33,17,2,4,24,7
2005,108,M,I,43,1,2,1,3,1,0,0,0,0,9,16,6,0,1,3,0,0,0,9,0,3,1,0,0,2,0
2005,108,M,P,162,5,32,7,10,1,1,0,1,2,41,73,37,6,12,36,1,3,11,16,5,21,8,1,2,10,4
2005,108,M,Q,1705,50,316,78,113,15,13,5,22,47,215,867,362,43,84,288,35,24,76,260,47,167,53,5,22,139,41
2005,108,M,W,535,15,89,33,23,7,3,4,9,26,70,246,87,11,29,83,16,19,27,114,12,53,22,4,7,43,20
2005,109,F,A,230,11,19,10,10,2,0,0,2,3,27,87,66,3,20,34,1,4,5,58,1,11,1,0,0,4,0
2005,109,F,B,57,7,10,6,1,1,0,0,2,0,13,19,13,0,5,11,3,0,2,22,0,1,2,0,0,4,0
2005,109,F,I,5,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2005,109,F,P,15,1,2,0,0,1,0,1,0,0,5,6,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1
2005,109,F,Q,132,7,21,6,6,4,0,2,4,2,26,30,23,1,22,33,2,1,7,44,2,17,2,0,3,8,1
2005,109,F,W,243,0,13,4,16,5,0,0,1,4,29,72,58,2,43,36,0,3,0,63,4,21,3,0,0,7,0
2005,109,M,A,1170,67,262,53,46,16,7,2,44,22,240,409,290,9,94,271,13,20,46,251,26,139,49,7,4,110,25
2005,109,M,B,779,58,290,71,13,9,10,7,26,13,261,199,102,17,79,217,23,29,55,174,38,136,57,4,8,140,29
2005,109,M,I,58,0,7,0,0,0,0,0,1,1,9,26,13,0,3,18,2,0,2,19,1,10,2,0,2,6,0
2005,109,M,P,244,9,86,14,13,1,3,2,7,8,71,99,37,4,14,57,2,5,18,41,26,30,11,1,1,40,4
2005,109,M,Q,1698,91,495,110,91,32,30,19,50,46,374,619,352,30,188,486,46,49,88,331,76,250,86,7,15,266,50
2005,109,M,W,1161,46,232,57,43,24,15,5,27,61,199,406,250,14,193,256,20,26,25,223,26,234,51,5,5,134,24
2005,110,F,A,11,1,4,3,0,1,0,0,0,0,2,2,1,0,2,5,0,1,0,4,0,2,0,0,0,1,0
2005,110,F,B,44,10,18,8,1,4,3,3,3,1,14,6,1,2,5,1,0,1,6,19,0,7,1,0,0,3,1
2005,110,F,I,2,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2005,110,F,P,9,2,2,1,1,0,0,0,3,0,5,3,2,0,0,1,1,0,1,1,0,1,0,0,0,0,0
2005,110,F,Q,145,14,46,14,1,2,0,1,7,2,30,24,23,4,17,20,2,4,6,55,2,15,6,1,0,20,3
2005,110,F,W,36,2,11,5,0,0,0,0,2,0,10,4,4,1,6,8,2,0,1,16,0,7,0,1,0,4,0
2005,110,M,A,247,20,118,33,13,5,4,0,17,12,68,69,45,10,10,71,18,14,43,72,29,35,25,4,4,55,9
2005,110,M,B,512,50,300,82,23,18,14,13,34,17,201,117,72,29,33,122,37,28,107,151,37,66,48,8,7,124,34
2005,110,M,I,24,2,16,1,1,0,0,0,0,0,8,1,5,0,6,8,1,3,3,4,1,4,2,0,0,10,2
2005,110,M,P,348,19,211,34,9,10,6,0,25,12,125,122,70,24,27,84,40,23,80,76,44,45,25,3,12,91,23
2005,110,M,Q,3277,205,1932,377,93,64,39,36,124,149,942,905,623,171,200,1078,249,332,598,695,228,371,280,15,27,963,313
2005,110,M,W,308,21,133,31,12,9,5,3,15,12,69,101,48,10,21,71,20,26,36,99,19,41,15,3,3,62,17
2005,111,F,A,48,0,2,0,2,0,0,0,0,0,7,18,15,0,3,1,1,0,1,16,0,1,0,0,0,0,0
2005,111,F,B,13,2,5,2,2,0,2,3,0,0,7,4,4,0,0,1,0,0,0,3,0,1,1,0,0,1,0
2005,111,F,I,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2005,111,F,P,5,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2005,111,F,Q,24,1,2,0,2,1,0,0,0,0,6,4,4,0,4,2,1,0,0,9,0,3,0,0,0,1,0
2005,111,F,W,108,6,13,7,0,6,0,0,3,1,20,37,29,1,18,18,0,1,2,27,0,15,3,0,0,5,0
2005,111,M,A,254,19,42,15,10,9,1,1,7,11,60,89,53,1,11,31,2,4,9,86,7,14,3,1,3,26,6
2005,111,M,B,339,37,114,42,17,8,3,13,11,8,134,108,51,4,21,83,13,5,30,62,13,49,18,4,2,41,11
2005,111,M,I,21,0,0,0,2,0,0,0,0,0,4,11,8,0,2,1,0,0,0,6,0,2,0,0,0,0,0
2005,111,M,P,40,5,15,6,2,4,1,1,2,1,8,15,7,1,4,9,1,2,2,10,0,4,6,0,0,10,3
2005,111,M,Q,358,28,112,34,19,19,2,1,17,15,90,155,96,5,29,80,8,8,15,81,10,44,18,2,3,70,7
2005,111,M,W,702,87,205,95,36,46,11,1,36,15,164,271,152,24,98,136,13,19,22,185,26,106,32,2,5,110,26
2005,112,F,A,13,0,0,0,0,0,0,0,0,0,1,3,3,0,0,3,0,0,0,7,0,1,0,0,0,0,0
2005,112,F,B,19,1,2,2,0,2,0,1,1,0,9,4,4,0,2,2,0,0,0,6,1,2,0,0,0,1,0
2005,112,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,112,F,P,5,1,1,1,0,0,0,0,0,0,4,3,1,0,1,2,0,0,0,2,0,2,0,0,0,1,0
2005,112,F,Q,43,3,2,1,0,0,0,0,0,0,7,13,9,0,2,4,0,0,0,25,0,4,0,0,0,1,0
2005,112,F,W,83,6,7,2,1,4,0,1,2,2,17,22,12,0,5,9,1,2,1,40,0,8,0,0,0,2,0
2005,112,M,A,116,4,20,7,3,4,0,1,2,21,29,57,38,0,2,26,1,2,5,39,3,27,1,0,0,8,3
2005,112,M,B,384,35,130,53,18,8,7,7,28,21,186,169,84,11,12,76,10,12,33,96,14,66,26,1,6,64,21
2005,112,M,I,20,2,4,1,0,1,0,0,1,1,6,15,11,0,1,8,0,0,0,3,0,6,0,0,0,4,1
2005,112,M,P,79,11,19,9,4,7,1,0,1,6,18,40,37,1,17,35,0,5,1,26,1,36,3,0,0,14,3
2005,112,M,Q,510,45,151,56,18,13,6,6,25,45,123,208,151,13,20,101,11,12,28,196,30,100,23,2,4,66,14
2005,112,M,W,843,75,202,82,28,54,5,6,34,51,160,348,246,8,83,202,9,20,17,263,34,186,27,2,2,103,23
2005,113,F,A,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2005,113,F,B,257,18,59,12,38,12,1,4,10,5,21,37,25,16,17,91,3,16,9,89,3,44,15,0,3,39,7
2005,113,F,I,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,113,F,P,11,0,0,0,0,0,0,0,0,0,1,4,4,0,1,1,0,0,0,4,0,1,0,0,0,0,0
2005,113,F,Q,36,1,3,0,2,0,0,0,2,0,4,8,5,1,4,7,1,1,1,12,0,1,0,0,0,1,0
2005,113,F,W,15,1,2,1,0,0,1,0,0,0,5,3,0,5,1,4,0,0,1,2,0,4,0,0,0,1,0
2005,113,M,A,44,1,12,3,6,2,1,0,1,1,6,9,4,1,3,10,1,4,1,15,0,7,4,0,0,9,3
2005,113,M,B,3326,209,1842,300,407,114,73,24,145,112,591,527,312,98,236,1239,89,489,366,883,98,581,303,12,43,1051,373
2005,113,M,I,6,0,2,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,1,1,0,2,0,0,0,0,0
2005,113,M,P,58,1,31,3,10,0,1,0,3,0,9,9,6,0,3,17,1,11,7,18,1,9,8,1,0,11,12
2005,113,M,Q,191,10,82,14,18,4,0,0,7,2,39,31,15,5,7,52,6,20,12,65,7,23,5,0,4,43,15
2005,113,M,W,54,1,21,3,4,3,0,0,1,1,2,14,7,1,5,15,0,4,5,21,2,6,4,0,0,6,3
2005,114,F,A,18,2,2,2,0,3,0,0,1,0,5,2,1,0,2,2,0,0,0,10,0,3,0,0,0,0,0
2005,114,F,B,394,39,88,37,52,11,0,2,17,2,49,15,29,3,30,59,3,33,1,223,3,35,8,1,3,20,32
2005,114,F,I,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2005,114,F,P,17,3,4,2,2,0,0,0,1,0,3,2,3,0,3,4,0,2,0,6,1,3,1,0,0,2,0
2005,114,F,Q,174,25,36,19,16,5,4,0,12,1,23,13,16,0,13,28,2,10,2,86,1,13,3,2,0,11,12
2005,114,F,W,70,7,16,7,7,4,1,1,3,4,12,10,3,0,5,13,1,0,3,39,3,5,2,0,1,3,1
2005,114,M,A,184,16,68,19,17,2,1,1,13,5,36,41,24,3,10,46,6,17,7,67,3,13,8,1,0,25,15
2005,114,M,B,2974,292,1387,381,349,82,34,26,144,37,531,235,207,31,270,783,72,495,110,1198,140,347,221,8,23,570,511
2005,114,M,I,25,1,10,1,2,0,0,0,0,2,7,1,2,1,2,1,1,2,0,10,1,0,1,3,0,3,2
2005,114,M,P,226,26,104,31,18,4,6,2,12,5,49,40,19,5,13,51,7,22,22,93,6,32,22,0,0,42,28
2005,114,M,Q,1604,164,724,198,197,40,28,9,111,46,363,278,193,21,102,438,69,165,104,544,70,175,109,13,14,331,175
2005,114,M,W,982,102,356,95,71,26,14,6,67,29,229,248,141,10,37,269,41,60,53,324,25,121,55,8,22,163,66
2005,115,F,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,115,F,B,42,5,24,5,2,3,0,2,2,0,16,13,7,2,1,14,2,1,11,13,0,6,4,1,0,8,1
2005,115,F,I,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2005,115,F,P,7,0,2,0,0,0,0,0,0,0,2,1,0,2,1,3,0,2,0,4,0,0,0,0,0,0,0
2005,115,F,Q,126,14,42,15,7,4,0,0,12,2,31,16,10,1,14,23,13,4,9,41,6,21,5,0,2,11,8
2005,115,F,W,11,0,3,0,0,0,0,0,0,1,1,4,1,0,1,0,1,1,0,5,1,1,1,0,0,1,0
2005,115,M,A,136,4,84,13,7,3,3,6,2,15,37,34,27,4,8,25,17,14,27,43,7,14,13,0,1,40,15
2005,115,M,B,729,38,453,72,24,15,12,5,42,16,249,161,65,13,111,208,48,44,93,166,63,161,77,1,24,209,50
2005,115,M,I,23,0,14,5,0,0,0,0,0,1,9,3,1,1,4,8,0,2,6,7,4,4,0,0,0,3,2
2005,115,M,P,520,22,297,71,12,3,10,5,25,13,129,155,66,27,71,140,52,43,47,79,39,106,46,5,1,145,51
2005,115,M,Q,4363,180,2829,561,204,43,41,35,145,114,879,1202,543,137,409,1486,470,607,525,768,465,803,500,19,48,1526,598
2005,115,M,W,233,18,123,31,6,8,7,5,18,1,69,61,29,4,21,66,4,15,16,73,19,39,21,2,1,54,21
2005,120,F,A,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005,120,F,B,246,19,48,14,6,5,1,3,8,1,38,23,27,10,39,83,8,6,7,119,3,37,5,1,3,20,7
2005,120,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,120,F,P,16,0,3,1,0,0,1,0,1,0,3,3,1,1,5,3,0,0,0,5,0,1,0,0,0,1,0
2005,120,F,Q,100,7,20,5,4,0,0,0,3,3,14,6,6,2,20,36,3,5,8,45,1,14,2,0,0,5,1
2005,120,F,W,130,10,11,4,6,1,0,0,1,2,24,14,16,4,18,22,0,0,4,61,1,11,0,0,1,3,1
2005,120,M,A,32,0,7,1,4,2,0,0,0,1,1,10,5,3,3,7,0,0,0,16,0,5,0,0,0,2,0
2005,120,M,B,2534,193,1068,212,111,58,39,44,155,72,626,337,260,158,373,853,105,305,224,941,155,386,175,30,73,523,267
2005,120,M,I,7,0,2,0,0,0,0,0,0,2,1,4,0,0,0,2,0,0,0,0,0,1,0,0,0,2,1
2005,120,M,P,131,14,55,14,6,6,1,2,13,4,23,20,15,12,17,47,7,22,9,52,9,23,10,0,3,24,16
2005,120,M,Q,967,51,384,73,56,19,14,5,35,47,236,207,133,87,114,319,48,109,80,353,68,174,79,8,17,169,103
2005,120,M,W,762,54,219,48,47,20,11,6,32,36,173,189,85,30,88,198,29,41,34,313,21,114,26,7,8,104,46
2005,121,F,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,121,F,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,121,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,121,F,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,121,F,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,121,F,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,121,M,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,121,M,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,121,M,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,121,M,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,121,M,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,121,M,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,122,F,A,8,1,0,1,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2005,122,F,B,47,5,10,3,1,3,1,1,4,0,18,6,5,0,0,4,0,0,1,20,1,3,2,0,1,0,1
2005,122,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,122,F,P,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2005,122,F,Q,42,2,7,1,1,0,0,0,3,0,8,5,4,0,3,4,0,0,1,18,1,3,2,0,0,1,0
2005,122,F,W,244,10,16,10,18,4,0,1,7,1,68,68,45,7,19,32,0,1,2,64,3,21,4,0,1,4,0
2005,122,M,A,44,2,3,2,7,1,1,0,1,1,16,13,6,0,2,8,0,1,0,7,0,1,0,0,0,1,1
2005,122,M,B,433,26,113,26,28,3,7,6,21,6,146,55,45,20,49,81,5,8,19,128,25,35,23,2,7,38,8
2005,122,M,I,6,0,1,0,1,0,0,0,0,0,3,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,1
2005,122,M,P,60,4,17,4,5,0,2,2,4,3,20,17,9,3,5,12,0,2,1,18,0,3,2,2,1,6,3
2005,122,M,Q,398,29,100,27,38,7,6,8,23,9,113,109,67,12,38,56,6,14,25,108,16,35,14,6,4,34,15
2005,122,M,W,1569,76,285,74,133,39,11,26,53,44,510,385,211,51,155,243,16,31,55,364,31,129,52,8,19,90,27
2005,123,F,A,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0
2005,123,F,B,9,1,2,2,0,0,0,0,1,0,5,1,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0
2005,123,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,123,F,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2005,123,F,Q,12,1,2,0,1,0,0,0,1,0,2,2,1,0,1,2,0,0,0,5,0,2,1,0,0,1,0
2005,123,F,W,104,4,10,3,21,8,4,0,3,2,23,25,27,0,8,27,2,0,2,32,0,17,2,0,0,5,1
2005,123,M,A,21,2,6,2,3,3,1,0,1,0,5,8,4,0,1,6,0,3,0,6,0,2,0,0,0,3,2
2005,123,M,B,77,6,19,3,4,4,0,1,5,1,16,28,25,3,4,23,1,5,2,16,4,18,3,0,0,11,3
2005,123,M,I,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2005,123,M,P,7,1,2,1,0,0,0,0,1,0,3,1,0,0,0,2,0,1,0,3,1,1,0,0,0,0,0
2005,123,M,Q,137,5,35,5,13,1,0,2,6,2,49,52,23,3,4,31,0,6,4,45,2,17,8,0,2,17,8
2005,123,M,W,1183,92,294,56,160,59,12,10,58,25,241,437,351,16,97,449,18,36,40,321,25,274,77,4,10,189,38
2006,1,F,A,9,0,1,0,0,0,0,0,0,0,5,2,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2006,1,F,B,45,0,5,3,2,0,0,0,2,2,15,18,7,2,0,10,1,2,1,0,0,2,2,0,0,2,0
2006,1,F,I,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,F,P,4,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006,1,F,Q,20,1,6,2,0,0,0,0,0,4,3,11,2,0,0,6,0,0,1,0,1,1,0,0,0,4,0
2006,1,F,W,32,0,1,0,1,0,0,1,0,3,5,14,5,1,1,5,1,1,0,0,0,0,0,0,0,1,0
2006,1,M,A,80,0,16,2,1,0,0,1,0,3,18,32,8,0,1,18,2,3,5,1,0,6,1,0,0,9,0
2006,1,M,B,1090,35,240,56,9,9,2,2,30,49,218,717,301,21,9,254,38,17,38,25,40,23,66,3,8,126,18
2006,1,M,I,12,0,4,1,0,0,0,0,0,1,4,5,4,0,1,1,0,0,0,0,0,2,1,0,0,1,0
2006,1,M,P,60,1,14,6,0,0,0,0,3,2,15,26,18,1,0,18,4,2,5,0,1,3,5,0,0,8,2
2006,1,M,Q,298,8,80,20,4,1,1,2,13,7,54,157,55,7,1,72,8,10,16,7,9,7,18,1,0,48,11
2006,1,M,W,289,1,55,8,4,1,1,5,8,7,73,111,52,1,6,58,9,9,8,11,11,5,8,5,0,20,5
2006,5,F,A,35,5,12,0,3,0,0,0,1,1,8,9,6,1,3,13,1,0,6,1,0,0,1,1,0,5,0
2006,5,F,B,92,14,19,11,2,2,1,4,9,4,25,22,17,2,3,26,1,0,4,6,2,2,5,0,0,9,0
2006,5,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,5,F,P,8,0,1,0,2,0,0,0,0,0,2,3,3,0,0,4,0,0,0,0,0,0,0,0,0,1,0
2006,5,F,Q,44,3,2,2,3,0,0,0,0,0,6,7,6,0,3,16,1,0,0,1,0,0,0,0,0,1,0
2006,5,F,W,56,5,5,2,11,2,0,0,1,3,6,11,9,0,5,15,1,0,1,2,0,0,1,0,0,1,0
2006,5,M,A,502,21,236,46,31,6,11,10,30,22,168,126,85,9,16,192,62,21,89,30,43,35,43,3,12,118,26
2006,5,M,B,1224,108,638,139,42,39,5,7,89,34,290,555,276,40,48,423,66,44,167,64,69,59,126,9,14,431,53
2006,5,M,I,11,1,5,1,0,0,0,0,0,0,1,2,1,0,1,5,1,0,0,1,0,0,0,0,0,4,0
2006,5,M,P,175,21,92,19,13,5,0,0,15,5,54,62,35,6,9,68,8,3,25,10,6,11,22,1,2,58,4
2006,5,M,Q,773,80,392,115,25,23,3,4,46,31,175,244,150,15,55,317,43,28,78,35,50,45,72,2,14,272,32
2006,5,M,W,345,38,122,34,39,9,3,4,18,18,63,98,56,7,21,113,24,14,27,20,16,10,15,3,4,69,15
2006,6,F,A,7,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006,6,F,B,89,11,25,10,3,2,2,0,14,2,31,16,8,3,14,18,2,1,5,8,2,5,5,1,3,13,0
2006,6,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,6,F,P,7,0,1,0,1,0,0,0,0,0,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2006,6,F,Q,24,2,5,3,2,1,0,0,1,1,10,8,5,1,1,4,0,1,1,1,0,0,0,0,0,3,1
2006,6,F,W,46,2,6,2,6,0,0,1,3,0,16,5,4,2,10,7,1,3,1,2,1,0,3,0,0,2,1
2006,6,M,A,35,2,10,3,1,1,0,0,4,2,12,6,2,2,2,5,1,1,2,1,1,0,3,0,0,5,2
2006,6,M,B,1365,54,368,85,29,12,4,15,66,25,418,457,211,82,173,268,58,55,114,58,93,44,71,13,19,174,57
2006,6,M,I,8,0,1,0,0,0,0,0,1,0,0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2006,6,M,P,80,4,30,5,1,2,0,5,0,2,33,22,13,7,3,20,5,3,14,3,6,5,6,1,1,13,5
